user_id,age,nationality,Occupation,favorite_type,rating,place_id,place_name,place_type,city,Climate,Operating_Hours
912,68,Japan,Writer,Beach,4,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
912,68,Japan,Writer,Beach,5,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
912,68,Japan,Writer,Beach,5,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
912,68,Japan,Writer,Beach,5,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
912,68,Japan,Writer,Beach,2,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
912,68,Japan,Writer,Beach,4,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
912,68,Japan,Writer,Beach,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
912,68,Japan,Writer,Beach,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
912,68,Japan,Writer,Beach,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
912,68,Japan,Writer,Beach,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
913,41,Germany,Designer,Historic,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
913,41,Germany,Designer,Historic,2,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
913,41,Germany,Designer,Historic,2,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
913,41,Germany,Designer,Historic,5,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
913,41,Germany,Designer,Historic,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
913,41,Germany,Designer,Historic,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
913,41,Germany,Designer,Historic,5,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
913,41,Germany,Designer,Historic,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
913,41,Germany,Designer,Historic,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
913,41,Germany,Designer,Historic,4,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
914,68,Japan,Designer,Historic,5,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
914,68,Japan,Designer,Historic,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
914,68,Japan,Designer,Historic,4,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
914,68,Japan,Designer,Historic,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
914,68,Japan,Designer,Historic,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
914,68,Japan,Designer,Historic,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
914,68,Japan,Designer,Historic,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
914,68,Japan,Designer,Historic,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
914,68,Japan,Designer,Historic,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
914,68,Japan,Designer,Historic,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
915,60,Italy,Engineer,Historic,4,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
915,60,Italy,Engineer,Historic,4,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
915,60,Italy,Engineer,Historic,5,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
915,60,Italy,Engineer,Historic,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
915,60,Italy,Engineer,Historic,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
915,60,Italy,Engineer,Historic,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
915,60,Italy,Engineer,Historic,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
915,60,Italy,Engineer,Historic,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
915,60,Italy,Engineer,Historic,5,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
915,60,Italy,Engineer,Historic,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
916,57,Italy,Designer,Desert,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
916,57,Italy,Designer,Desert,2,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
916,57,Italy,Designer,Desert,5,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
916,57,Italy,Designer,Desert,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
916,57,Italy,Designer,Desert,4,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
916,57,Italy,Designer,Desert,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
916,57,Italy,Designer,Desert,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
916,57,Italy,Designer,Desert,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
916,57,Italy,Designer,Desert,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
916,57,Italy,Designer,Desert,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
917,28,Canada,Businessman,Religious,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
917,28,Canada,Businessman,Religious,2,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
917,28,Canada,Businessman,Religious,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
917,28,Canada,Businessman,Religious,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
917,28,Canada,Businessman,Religious,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
917,28,Canada,Businessman,Religious,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
917,28,Canada,Businessman,Religious,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
917,28,Canada,Businessman,Religious,5,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
917,28,Canada,Businessman,Religious,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
917,28,Canada,Businessman,Religious,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
918,55,Russia,Lawyer,Museum,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
918,55,Russia,Lawyer,Museum,5,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
918,55,Russia,Lawyer,Museum,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
918,55,Russia,Lawyer,Museum,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
918,55,Russia,Lawyer,Museum,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
918,55,Russia,Lawyer,Museum,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
918,55,Russia,Lawyer,Museum,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
918,55,Russia,Lawyer,Museum,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
918,55,Russia,Lawyer,Museum,2,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
918,55,Russia,Lawyer,Museum,5,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
919,51,UK,Musician,Beach,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
919,51,UK,Musician,Beach,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
919,51,UK,Musician,Beach,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
919,51,UK,Musician,Beach,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
919,51,UK,Musician,Beach,2,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
919,51,UK,Musician,Beach,5,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
919,51,UK,Musician,Beach,5,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
919,51,UK,Musician,Beach,4,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
919,51,UK,Musician,Beach,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
919,51,UK,Musician,Beach,5,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
920,65,Japan,Engineer,Historic,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
920,65,Japan,Engineer,Historic,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
920,65,Japan,Engineer,Historic,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
920,65,Japan,Engineer,Historic,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
920,65,Japan,Engineer,Historic,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
920,65,Japan,Engineer,Historic,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
920,65,Japan,Engineer,Historic,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
920,65,Japan,Engineer,Historic,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
920,65,Japan,Engineer,Historic,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
920,65,Japan,Engineer,Historic,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
921,55,France,Businessman,Museum,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
921,55,France,Businessman,Museum,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
921,55,France,Businessman,Museum,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
921,55,France,Businessman,Museum,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
921,55,France,Businessman,Museum,4,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
921,55,France,Businessman,Museum,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
921,55,France,Businessman,Museum,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
921,55,France,Businessman,Museum,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
921,55,France,Businessman,Museum,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
921,55,France,Businessman,Museum,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
922,67,USA,Chef,Market,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
922,67,USA,Chef,Market,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
922,67,USA,Chef,Market,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
922,67,USA,Chef,Market,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
922,67,USA,Chef,Market,4,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
922,67,USA,Chef,Market,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
922,67,USA,Chef,Market,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
922,67,USA,Chef,Market,2,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
922,67,USA,Chef,Market,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
922,67,USA,Chef,Market,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
923,52,USA,Artist,Religious,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
923,52,USA,Artist,Religious,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
923,52,USA,Artist,Religious,5,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
923,52,USA,Artist,Religious,5,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
923,52,USA,Artist,Religious,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
923,52,USA,Artist,Religious,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
923,52,USA,Artist,Religious,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
923,52,USA,Artist,Religious,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
923,52,USA,Artist,Religious,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
923,52,USA,Artist,Religious,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
924,21,France,Student,Market,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
924,21,France,Student,Market,4,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
924,21,France,Student,Market,2,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
924,21,France,Student,Market,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
924,21,France,Student,Market,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
924,21,France,Student,Market,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
924,21,France,Student,Market,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
924,21,France,Student,Market,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
924,21,France,Student,Market,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
924,21,France,Student,Market,2,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
925,29,Italy,Software Developer,Museum,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
925,29,Italy,Software Developer,Museum,5,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
925,29,Italy,Software Developer,Museum,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
925,29,Italy,Software Developer,Museum,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
925,29,Italy,Software Developer,Museum,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
925,29,Italy,Software Developer,Museum,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
925,29,Italy,Software Developer,Museum,5,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
925,29,Italy,Software Developer,Museum,5,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
925,29,Italy,Software Developer,Museum,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
925,29,Italy,Software Developer,Museum,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
926,50,Australia,Student,Religious,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
926,50,Australia,Student,Religious,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
926,50,Australia,Student,Religious,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
926,50,Australia,Student,Religious,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
926,50,Australia,Student,Religious,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
926,50,Australia,Student,Religious,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
926,50,Australia,Student,Religious,5,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
926,50,Australia,Student,Religious,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
926,50,Australia,Student,Religious,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
926,50,Australia,Student,Religious,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
927,52,Australia,Software Developer,Historic,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
927,52,Australia,Software Developer,Historic,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
927,52,Australia,Software Developer,Historic,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
927,52,Australia,Software Developer,Historic,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
927,52,Australia,Software Developer,Historic,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
927,52,Australia,Software Developer,Historic,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
927,52,Australia,Software Developer,Historic,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
927,52,Australia,Software Developer,Historic,5,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
927,52,Australia,Software Developer,Historic,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
927,52,Australia,Software Developer,Historic,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
928,21,Germany,Chef,Monument,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
928,21,Germany,Chef,Monument,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
928,21,Germany,Chef,Monument,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
928,21,Germany,Chef,Monument,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
928,21,Germany,Chef,Monument,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
928,21,Germany,Chef,Monument,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
928,21,Germany,Chef,Monument,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
928,21,Germany,Chef,Monument,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
928,21,Germany,Chef,Monument,4,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
928,21,Germany,Chef,Monument,5,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
929,42,China,Artist,Desert,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
929,42,China,Artist,Desert,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
929,42,China,Artist,Desert,4,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
929,42,China,Artist,Desert,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
929,42,China,Artist,Desert,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
929,42,China,Artist,Desert,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
929,42,China,Artist,Desert,5,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
929,42,China,Artist,Desert,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
929,42,China,Artist,Desert,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
929,42,China,Artist,Desert,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
930,64,Australia,Accountant,Market,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
930,64,Australia,Accountant,Market,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
930,64,Australia,Accountant,Market,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
930,64,Australia,Accountant,Market,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
930,64,Australia,Accountant,Market,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
930,64,Australia,Accountant,Market,2,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
930,64,Australia,Accountant,Market,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
930,64,Australia,Accountant,Market,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
930,64,Australia,Accountant,Market,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
930,64,Australia,Accountant,Market,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
931,55,KSA,Accountant,Religious,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
931,55,KSA,Accountant,Religious,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
931,55,KSA,Accountant,Religious,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
931,55,KSA,Accountant,Religious,4,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
931,55,KSA,Accountant,Religious,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
931,55,KSA,Accountant,Religious,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
931,55,KSA,Accountant,Religious,5,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
931,55,KSA,Accountant,Religious,4,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
931,55,KSA,Accountant,Religious,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
931,55,KSA,Accountant,Religious,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
932,56,Japan,Artist,Museum,5,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
932,56,Japan,Artist,Museum,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
932,56,Japan,Artist,Museum,5,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
932,56,Japan,Artist,Museum,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
932,56,Japan,Artist,Museum,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
932,56,Japan,Artist,Museum,2,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
932,56,Japan,Artist,Museum,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
932,56,Japan,Artist,Museum,4,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
932,56,Japan,Artist,Museum,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
932,56,Japan,Artist,Museum,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
933,65,Australia,Chef,Nature,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
933,65,Australia,Chef,Nature,5,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
933,65,Australia,Chef,Nature,2,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
933,65,Australia,Chef,Nature,4,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
933,65,Australia,Chef,Nature,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
933,65,Australia,Chef,Nature,5,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
933,65,Australia,Chef,Nature,2,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
933,65,Australia,Chef,Nature,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
933,65,Australia,Chef,Nature,2,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
933,65,Australia,Chef,Nature,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
934,52,Australia,Designer,Museum,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
934,52,Australia,Designer,Museum,5,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
934,52,Australia,Designer,Museum,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
934,52,Australia,Designer,Museum,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
934,52,Australia,Designer,Museum,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
934,52,Australia,Designer,Museum,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
934,52,Australia,Designer,Museum,4,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
934,52,Australia,Designer,Museum,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
934,52,Australia,Designer,Museum,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
934,52,Australia,Designer,Museum,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
935,24,China,Businessman,Monument,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
935,24,China,Businessman,Monument,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
935,24,China,Businessman,Monument,2,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
935,24,China,Businessman,Monument,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
935,24,China,Businessman,Monument,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
935,24,China,Businessman,Monument,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
935,24,China,Businessman,Monument,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
935,24,China,Businessman,Monument,5,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
935,24,China,Businessman,Monument,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
935,24,China,Businessman,Monument,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
936,35,China,Businessman,Market,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
936,35,China,Businessman,Market,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
936,35,China,Businessman,Market,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
936,35,China,Businessman,Market,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
936,35,China,Businessman,Market,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
936,35,China,Businessman,Market,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
936,35,China,Businessman,Market,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
936,35,China,Businessman,Market,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
936,35,China,Businessman,Market,4,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
936,35,China,Businessman,Market,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
937,18,Italy,Teacher,Nature,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
937,18,Italy,Teacher,Nature,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
937,18,Italy,Teacher,Nature,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
937,18,Italy,Teacher,Nature,5,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
937,18,Italy,Teacher,Nature,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
937,18,Italy,Teacher,Nature,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
937,18,Italy,Teacher,Nature,2,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
937,18,Italy,Teacher,Nature,5,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
937,18,Italy,Teacher,Nature,4,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
937,18,Italy,Teacher,Nature,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
938,20,Italy,Businessman,Museum,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
938,20,Italy,Businessman,Museum,5,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
938,20,Italy,Businessman,Museum,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
938,20,Italy,Businessman,Museum,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
